area1	area2	contact
59	84	0.00293528
59	85	0.00673795
59	86	0.0143696
59	87	0.0271725
59	88	0.0423292
59	89	0.0497871
59	90	5.28075e-005
59	91	0.000130482
59	92	0.000315214
59	93	0.000738343
59	94	0.00165637
59	95	0.00349349
59	96	0.00673795
59	97	0.0114229
59	98	0.0161941
59	99	0.0183156
60	60	1
60	61	0.367879
60	62	0.135335
60	63	0.0497871
60	64	0.0183156
60	65	0.00673795
60	66	0.00247875
60	67	0.000911882
60	68	0.000335463
60	69	0.00012341
60	70	0.367879
60	71	0.243117
60	72	0.106878
60	73	0.0423292
60	74	0.0161941
60	75	0.00610273
60	76	0.00228186
60	77	0.000849326
60	78	0.000315214
60	79	0.000116761
60	80	0.135335
60	81	0.106878
60	82	0.0591057
60	83	0.0271725
60	84	0.0114229
60	85	0.00458408
60	86	0.00179176
60	87	0.00068911
60	88	0.00026225
60	89	9.90838e-005
60	90	0.0497871
60	91	0.0423292
60	92	0.0271725
60	93	0.0143696
60	94	0.00673795
60	95	0.00293528
60	96	0.00122085
60	97	0.00049262
60	98	0.000194709
60	99	7.58439e-005
61	61	1
61	62	0.367879
61	63	0.135335
61	64	0.0497871
61	65	0.0183156
61	66	0.00673795
61	67	0.00247875
61	68	0.000911882
61	69	0.000335463
61	70	0.243117
61	71	0.367879
61	72	0.243117
61	73	0.106878
61	74	0.0423292
61	75	0.0161941
61	76	0.00610273
61	77	0.00228186
61	78	0.000849326
61	79	0.000315214
61	80	0.106878
61	81	0.135335
61	82	0.106878
61	83	0.0591057
61	84	0.0271725
61	85	0.0114229
61	86	0.00458408
61	87	0.00179176
61	88	0.00068911
61	89	0.00026225
61	90	0.0423292
61	91	0.0497871
61	92	0.0423292
61	93	0.0271725
61	94	0.0143696
61	95	0.00673795
61	96	0.00293528
61	97	0.00122085
61	98	0.00049262
61	99	0.000194709
62	62	1
62	63	0.367879
62	64	0.135335
62	65	0.0497871
62	66	0.0183156
62	67	0.00673795
62	68	0.00247875
62	69	0.000911882
62	70	0.106878
62	71	0.243117
62	72	0.367879
62	73	0.243117
62	74	0.106878
62	75	0.0423292
62	76	0.0161941
62	77	0.00610273
62	78	0.00228186
62	79	0.000849326
62	80	0.0591057
62	81	0.106878
62	82	0.135335
62	83	0.106878
62	84	0.0591057
62	85	0.0271725
62	86	0.0114229
62	87	0.00458408
62	88	0.00179176
62	89	0.00068911
62	90	0.0271725
62	91	0.0423292
62	92	0.0497871
62	93	0.0423292
62	94	0.0271725
62	95	0.0143696
62	96	0.00673795
62	97	0.00293528
62	98	0.00122085
62	99	0.00049262
63	63	1
63	64	0.367879
63	65	0.135335
63	66	0.0497871
63	67	0.0183156
63	68	0.00673795
63	69	0.00247875
63	70	0.0423292
63	71	0.106878
63	72	0.243117
63	73	0.367879
63	74	0.243117
63	75	0.106878
63	76	0.0423292
63	77	0.0161941
63	78	0.00610273
63	79	0.00228186
63	80	0.0271725
63	81	0.0591057
63	82	0.106878
63	83	0.135335
63	84	0.106878
63	85	0.0591057
63	86	0.0271725
63	87	0.0114229
63	88	0.00458408
63	89	0.00179176
63	90	0.0143696
63	91	0.0271725
63	92	0.0423292
63	93	0.0497871
63	94	0.0423292
63	95	0.0271725
63	96	0.0143696
63	97	0.00673795
63	98	0.00293528
63	99	0.00122085
64	64	1
64	65	0.367879
64	66	0.135335
64	67	0.0497871
64	68	0.0183156
64	69	0.00673795
64	70	0.0161941
64	71	0.0423292
64	72	0.106878
64	73	0.243117
64	74	0.367879
64	75	0.243117
64	76	0.106878
64	77	0.0423292
64	78	0.0161941
64	79	0.00610273
64	80	0.0114229
64	81	0.0271725
64	82	0.0591057
64	83	0.106878
64	84	0.135335
64	85	0.106878
64	86	0.0591057
64	87	0.0271725
64	88	0.0114229
64	89	0.00458408
64	90	0.00673795
64	91	0.0143696
64	92	0.0271725
64	93	0.0423292
64	94	0.0497871
64	95	0.0423292
64	96	0.0271725
64	97	0.0143696
64	98	0.00673795
64	99	0.00293528
65	65	1
65	66	0.367879
65	67	0.135335
65	68	0.0497871
65	69	0.0183156
65	70	0.00610273
65	71	0.0161941
65	72	0.0423292
65	73	0.106878
65	74	0.243117
65	75	0.367879
65	76	0.243117
65	77	0.106878
65	78	0.0423292
65	79	0.0161941
65	80	0.00458408
65	81	0.0114229
65	82	0.0271725
65	83	0.0591057
65	84	0.106878
65	85	0.135335
65	86	0.106878
65	87	0.0591057
65	88	0.0271725
65	89	0.0114229
65	90	0.00293528
65	91	0.00673795
65	92	0.0143696
65	93	0.0271725
65	94	0.0423292
65	95	0.0497871
65	96	0.0423292
65	97	0.0271725
65	98	0.0143696
65	99	0.00673795
66	66	1
66	67	0.367879
66	68	0.135335
66	69	0.0497871
66	70	0.00228186
66	71	0.00610273
66	72	0.0161941
66	73	0.0423292
66	74	0.106878
66	75	0.243117
66	76	0.367879
66	77	0.243117
66	78	0.106878
66	79	0.0423292
66	80	0.00179176
66	81	0.00458408
66	82	0.0114229
66	83	0.0271725
66	84	0.0591057
66	85	0.106878
66	86	0.135335
66	87	0.106878
66	88	0.0591057
66	89	0.0271725
66	90	0.00122085
66	91	0.00293528
66	92	0.00673795
66	93	0.0143696
66	94	0.0271725
66	95	0.0423292
66	96	0.0497871
66	97	0.0423292
66	98	0.0271725
66	99	0.0143696
67	67	1
67	68	0.367879
67	69	0.135335
67	70	0.000849326
67	71	0.00228186
67	72	0.00610273
67	73	0.0161941
67	74	0.0423292
67	75	0.106878
67	76	0.243117
67	77	0.367879
67	78	0.243117
67	79	0.106878
67	80	0.00068911
67	81	0.00179176
67	82	0.00458408
67	83	0.0114229
67	84	0.0271725
67	85	0.0591057
67	86	0.106878
67	87	0.135335
67	88	0.106878
67	89	0.0591057
67	90	0.00049262
67	91	0.00122085
67	92	0.00293528
67	93	0.00673795
67	94	0.0143696
67	95	0.0271725
67	96	0.0423292
67	97	0.0497871
67	98	0.0423292
67	99	0.0271725
68	68	1
68	69	0.367879
68	70	0.000315214
68	71	0.000849326
68	72	0.00228186
68	73	0.00610273
68	74	0.0161941
68	75	0.0423292
68	76	0.106878
68	77	0.243117
68	78	0.367879
68	79	0.243117
68	80	0.00026225
68	81	0.00068911
68	82	0.00179176
68	83	0.00458408
68	84	0.0114229
68	85	0.0271725
68	86	0.0591057
68	87	0.106878
68	88	0.135335
68	89	0.106878
68	90	0.000194709
68	91	0.00049262
68	92	0.00122085
68	93	0.00293528
68	94	0.00673795
68	95	0.0143696
68	96	0.0271725
68	97	0.0423292
68	98	0.0497871
68	99	0.0423292
69	69	1
69	70	0.000116761
69	71	0.000315214
69	72	0.000849326
69	73	0.00228186
69	74	0.00610273
69	75	0.0161941
69	76	0.0423292
69	77	0.106878
69	78	0.243117
69	79	0.367879
69	80	9.90838e-005
69	81	0.00026225
69	82	0.00068911
69	83	0.00179176
69	84	0.00458408
69	85	0.0114229
69	86	0.0271725
69	87	0.0591057
69	88	0.106878
69	89	0.135335
69	90	7.58439e-005
69	91	0.000194709
69	92	0.00049262
69	93	0.00122085
69	94	0.00293528
69	95	0.00673795
69	96	0.0143696
69	97	0.0271725
69	98	0.0423292
69	99	0.0497871
70	70	1
70	71	0.367879
70	72	0.135335
70	73	0.0497871
70	74	0.0183156
70	75	0.00673795
70	76	0.00247875
70	77	0.000911882
70	78	0.000335463
70	79	0.00012341
70	80	0.367879
70	81	0.243117
70	82	0.106878
70	83	0.0423292
70	84	0.0161941
70	85	0.00610273
70	86	0.00228186
70	87	0.000849326
70	88	0.000315214
70	89	0.000116761
70	90	0.135335
70	91	0.106878
70	92	0.0591057
70	93	0.0271725
70	94	0.0114229
70	95	0.00458408
70	96	0.00179176
70	97	0.00068911
70	98	0.00026225
70	99	9.90838e-005
71	71	1
71	72	0.367879
71	73	0.135335
71	74	0.0497871
71	75	0.0183156
71	76	0.00673795
71	77	0.00247875
71	78	0.000911882
71	79	0.000335463
71	80	0.243117
71	81	0.367879
71	82	0.243117
71	83	0.106878
71	84	0.0423292
71	85	0.0161941
71	86	0.00610273
71	87	0.00228186
71	88	0.000849326
71	89	0.000315214
71	90	0.106878
71	91	0.135335
71	92	0.106878
71	93	0.0591057
71	94	0.0271725
71	95	0.0114229
71	96	0.00458408
71	97	0.00179176
71	98	0.00068911
71	99	0.00026225
72	72	1
72	73	0.367879
72	74	0.135335
72	75	0.0497871
72	76	0.0183156
72	77	0.00673795
72	78	0.00247875
72	79	0.000911882
72	80	0.106878
72	81	0.243117
72	82	0.367879
72	83	0.243117
72	84	0.106878
72	85	0.0423292
72	86	0.0161941
72	87	0.00610273
72	88	0.00228186
72	89	0.000849326
72	90	0.0591057
72	91	0.106878
72	92	0.135335
72	93	0.106878
72	94	0.0591057
72	95	0.0271725
72	96	0.0114229
72	97	0.00458408
72	98	0.00179176
72	99	0.00068911
73	73	1
73	74	0.367879
73	75	0.135335
73	76	0.0497871
73	77	0.0183156
73	78	0.00673795
73	79	0.00247875
73	80	0.0423292
73	81	0.106878
73	82	0.243117
73	83	0.367879
73	84	0.243117
73	85	0.106878
73	86	0.0423292
73	87	0.0161941
73	88	0.00610273
73	89	0.00228186
73	90	0.0271725
73	91	0.0591057
73	92	0.106878
73	93	0.135335
73	94	0.106878
73	95	0.0591057
73	96	0.0271725
73	97	0.0114229
73	98	0.00458408
73	99	0.00179176
74	74	1
74	75	0.367879
74	76	0.135335
74	77	0.0497871
74	78	0.0183156
74	79	0.00673795
74	80	0.0161941
74	81	0.0423292
74	82	0.106878
74	83	0.243117
74	84	0.367879
74	85	0.243117
74	86	0.106878
74	87	0.0423292
74	88	0.0161941
74	89	0.00610273
74	90	0.0114229
74	91	0.0271725
74	92	0.0591057
74	93	0.106878
74	94	0.135335
74	95	0.106878
74	96	0.0591057
74	97	0.0271725
74	98	0.0114229
74	99	0.00458408
75	75	1
75	76	0.367879
75	77	0.135335
75	78	0.0497871
75	79	0.0183156
75	80	0.00610273
75	81	0.0161941
75	82	0.0423292
75	83	0.106878
75	84	0.243117
75	85	0.367879
75	86	0.243117
75	87	0.106878
75	88	0.0423292
75	89	0.0161941
75	90	0.00458408
75	91	0.0114229
75	92	0.0271725
75	93	0.0591057
75	94	0.106878
75	95	0.135335
75	96	0.106878
75	97	0.0591057
75	98	0.0271725
75	99	0.0114229
76	76	1
76	77	0.367879
76	78	0.135335
76	79	0.0497871
76	80	0.00228186
76	81	0.00610273
76	82	0.0161941
76	83	0.0423292
76	84	0.106878
76	85	0.243117
76	86	0.367879
76	87	0.243117
76	88	0.106878
76	89	0.0423292
76	90	0.00179176
76	91	0.00458408
76	92	0.0114229
76	93	0.0271725
76	94	0.0591057
76	95	0.106878
76	96	0.135335
76	97	0.106878
76	98	0.0591057
76	99	0.0271725
77	77	1
77	78	0.367879
77	79	0.135335
77	80	0.000849326
77	81	0.00228186
77	82	0.00610273
77	83	0.0161941
77	84	0.0423292
77	85	0.106878
77	86	0.243117
77	87	0.367879
77	88	0.243117
77	89	0.106878
77	90	0.00068911
77	91	0.00179176
77	92	0.00458408
77	93	0.0114229
77	94	0.0271725
77	95	0.0591057
77	96	0.106878
77	97	0.135335
77	98	0.106878
77	99	0.0591057
78	78	1
78	79	0.367879
78	80	0.000315214
78	81	0.000849326
78	82	0.00228186
78	83	0.00610273
78	84	0.0161941
78	85	0.0423292
78	86	0.106878
78	87	0.243117
78	88	0.367879
78	89	0.243117
78	90	0.00026225
78	91	0.00068911
78	92	0.00179176
78	93	0.00458408
78	94	0.0114229
78	95	0.0271725
78	96	0.0591057
78	97	0.106878
78	98	0.135335
78	99	0.106878
79	79	1
79	80	0.000116761
79	81	0.000315214
79	82	0.000849326
79	83	0.00228186
79	84	0.00610273
79	85	0.0161941
79	86	0.0423292
79	87	0.106878
79	88	0.243117
79	89	0.367879
79	90	9.90838e-005
79	91	0.00026225
79	92	0.00068911
79	93	0.00179176
79	94	0.00458408
79	95	0.0114229
79	96	0.0271725
79	97	0.0591057
79	98	0.106878
79	99	0.135335
80	80	1
80	81	0.367879
80	82	0.135335
80	83	0.0497871
80	84	0.0183156
80	85	0.00673795
80	86	0.00247875
80	87	0.000911882
80	88	0.000335463
80	89	0.00012341
80	90	0.367879
80	91	0.243117
80	92	0.106878
80	93	0.0423292
80	94	0.0161941
80	95	0.00610273
80	96	0.00228186
80	97	0.000849326
80	98	0.000315214
80	99	0.000116761
81	81	1
81	82	0.367879
81	83	0.135335
81	84	0.0497871
81	85	0.0183156
81	86	0.00673795
81	87	0.00247875
81	88	0.000911882
81	89	0.000335463
81	90	0.243117
81	91	0.367879
81	92	0.243117
81	93	0.106878
81	94	0.0423292
81	95	0.0161941
81	96	0.00610273
81	97	0.00228186
81	98	0.000849326
81	99	0.000315214
82	82	1
82	83	0.367879
82	84	0.135335
82	85	0.0497871
82	86	0.0183156
82	87	0.00673795
82	88	0.00247875
82	89	0.000911882
82	90	0.106878
82	91	0.243117
82	92	0.367879
82	93	0.243117
82	94	0.106878
82	95	0.0423292
82	96	0.0161941
82	97	0.00610273
82	98	0.00228186
82	99	0.000849326
83	83	1
83	84	0.367879
83	85	0.135335
83	86	0.0497871
83	87	0.0183156
83	88	0.00673795
83	89	0.00247875
83	90	0.0423292
83	91	0.106878
83	92	0.243117
83	93	0.367879
83	94	0.243117
83	95	0.106878
83	96	0.0423292
83	97	0.0161941
83	98	0.00610273
83	99	0.00228186
84	84	1
84	85	0.367879
84	86	0.135335
84	87	0.0497871
84	88	0.0183156
84	89	0.00673795
84	90	0.0161941
84	91	0.0423292
84	92	0.106878
84	93	0.243117
84	94	0.367879
84	95	0.243117
84	96	0.106878
84	97	0.0423292
84	98	0.0161941
84	99	0.00610273
85	85	1
85	86	0.367879
85	87	0.135335
85	88	0.0497871
85	89	0.0183156
85	90	0.00610273
85	91	0.0161941
85	92	0.0423292
85	93	0.106878
85	94	0.243117
85	95	0.367879
85	96	0.243117
85	97	0.106878
85	98	0.0423292
85	99	0.0161941
86	86	1
86	87	0.367879
86	88	0.135335
86	89	0.0497871
86	90	0.00228186
86	91	0.00610273
86	92	0.0161941
86	93	0.0423292
86	94	0.106878
86	95	0.243117
86	96	0.367879
86	97	0.243117
86	98	0.106878
86	99	0.0423292
87	87	1
87	88	0.367879
87	89	0.135335
87	90	0.000849326
87	91	0.00228186
87	92	0.00610273
87	93	0.0161941
87	94	0.0423292
87	95	0.106878
87	96	0.243117
87	97	0.367879
87	98	0.243117
87	99	0.106878
88	88	1
88	89	0.367879
88	90	0.000315214
88	91	0.000849326
88	92	0.00228186
88	93	0.00610273
88	94	0.0161941
88	95	0.0423292
88	96	0.106878
88	97	0.243117
88	98	0.367879
88	99	0.243117
89	89	1
89	90	0.000116761
89	91	0.000315214
89	92	0.000849326
89	93	0.00228186
89	94	0.00610273
89	95	0.0161941
89	96	0.0423292
89	97	0.106878
89	98	0.243117
89	99	0.367879
90	90	1
90	91	0.367879
90	92	0.135335
90	93	0.0497871
90	94	0.0183156
90	95	0.00673795
90	96	0.00247875
90	97	0.000911882
90	98	0.000335463
90	99	0.00012341
91	91	1
91	92	0.367879
91	93	0.135335
91	94	0.0497871
91	95	0.0183156
91	96	0.00673795
91	97	0.00247875
91	98	0.000911882
91	99	0.000335463
92	92	1
92	93	0.367879
92	94	0.135335
92	95	0.0497871
92	96	0.0183156
92	97	0.00673795
92	98	0.00247875
92	99	0.000911882
93	93	1
93	94	0.367879
93	95	0.135335
93	96	0.0497871
93	97	0.0183156
93	98	0.00673795
93	99	0.00247875
94	94	1
94	95	0.367879
94	96	0.135335
94	97	0.0497871
94	98	0.0183156
94	99	0.00673795
95	95	1
95	96	0.367879
95	97	0.135335
95	98	0.0497871
95	99	0.0183156
96	96	1
96	97	0.367879
96	98	0.135335
96	99	0.0497871
97	97	1
97	98	0.367879
97	99	0.135335
98	98	1
98	99	0.367879
99	99	1
