area	x	y	region	density	0-18	19-65	65+	Male	Female
E02006674	-77.8709	3523.16	E06000054	1	2000	4000	2000	50	50
E02006761	-84.5099	3594.49	E10000034	1	2000	4000	2000	50	50
E02001525	-64.0483	3694.62	E08000016	1	2000	4000	2000	50	50
E02002832	-48.7164	3633.16	E06000016	1	2000	4000	2000	50	50
E02003591	-56.132	3497.47	E06000046	1	2000	4000	2000	50	50
E02003632	-21.1537	3596.24	E06000055	1	2000	4000	2000	50	50
E02005383	-58.3667	3627.33	E10000018	1	2000	4000	2000	50	50
E02002115	-86.6342	3631.05	E08000030	1	2000	4000	2000	50	50
E02005864	-54.5133	3650.68	E10000024	1	2000	4000	2000	50	50
E02002327	-71.2155	3697.2	E08000034	1	2000	4000	2000	50	50
E02006295	53.4139	3592.31	E10000029	1	2000	4000	2000	50	50
E02003014	-115.721	3553.72	E06000023	1	2000	4000	2000	50	50
E02004952	-7.11588	3580.77	E10000015	1	2000	4000	2000	50	50
E02005551	21.6139	3652.86	E10000020	1	2000	4000	2000	50	50
E02006028	-124.069	3638.47	E06000051	1	2000	4000	2000	50	50
E02003459	-30.432	3598.87	E06000042	1	2000	4000	2000	50	50
E02003932	-195.496	3505.96	E06000052	1	2000	4000	2000	50	50
E02001046	-96.155	3693.33	E08000003	1	2000	4000	2000	50	50
E02001079	-97.2204	3687.16	E08000003	1	2000	4000	2000	50	50
E02006662	-76.861	3532.57	E06000054	1	2000	4000	2000	50	50
E02006680	-92.8416	3544.63	E06000054	1	2000	4000	2000	50	50
E02002669	-15.7487	3709.45	E06000010	1	2000	4000	2000	50	50
E02004303	-79.5215	3785.12	E06000047	1	2000	4000	2000	50	50
E02001447	-127.399	3692.14	E08000014	1	2000	4000	2000	50	50
E02003543	-46.7975	3504.54	E06000044	1	2000	4000	2000	50	50
E02004793	-69.0375	3505.29	E10000014	1	2000	4000	2000	50	50
E02005579	60.3213	3644.63	E10000020	1	2000	4000	2000	50	50
E02006781	-1.#IND	-1.#IND		1	2000	4000	2000	50	50
E02001608	-56.5537	3681.28	E08000018	1	2000	4000	2000	50	50
E02004659	-99.4161	3568.56	E10000013	1	2000	4000	2000	50	50
E02005488	-13.8549	3634.91	E10000019	1	2000	4000	2000	50	50
E02005742	-107.312	3734.95	E10000023	1	2000	4000	2000	50	50
E02004656	-96.2824	3570.7	E10000013	1	2000	4000	2000	50	50
E02001040	-99.0962	3694.06	E08000002	1	2000	4000	2000	50	50
E02004581	44.8046	3577.44	E10000012	1	2000	4000	2000	50	50
E02006239	22.8825	3616.08	E10000029	1	2000	4000	2000	50	50
E02006767	-95.6277	3615.19	E10000034	1	2000	4000	2000	50	50
E02001599	-55.3068	3685.93	E08000018	1	2000	4000	2000	50	50
E02003937	-210.756	3487.94	E06000052	1	2000	4000	2000	50	50
E02004634	-110.101	3568.85	E10000013	1	2000	4000	2000	50	50
E02006266	39.0985	3602.9	E10000029	1	2000	4000	2000	50	50
E02001129	-93.8199	3692.1	E08000004	1	2000	4000	2000	50	50
E02001359	-125.617	3687.22	E08000012	1	2000	4000	2000	50	50
E02001651	-67.5854	3682.33	E08000019	1	2000	4000	2000	50	50
E02001749	-67.7205	3797.2	E08000022	1	2000	4000	2000	50	50
E02005592	55.3199	3631.32	E10000020	1	2000	4000	2000	50	50
E02001167	-98.8896	3692.25	E08000006	1	2000	4000	2000	50	50
E02005407	-59.5042	3637.51	E10000018	1	2000	4000	2000	50	50
E02002484	-52.2355	3774.4	E06000001	1	2000	4000	2000	50	50
E02002727	-2.99626	3696.49	E06000012	1	2000	4000	2000	50	50
E02003551	-59.776	3514.98	E06000045	1	2000	4000	2000	50	50
E02004037	-63.6907	3659.08	E10000007	1	2000	4000	2000	50	50
E02005395	-38.3795	3640.34	E10000018	1	2000	4000	2000	50	50
E02005557	17.627	3640.73	E10000020	1	2000	4000	2000	50	50
E02006848	-78.8566	3560.44	E06000030	1	2000	4000	2000	50	50
E02004282	-105.891	3493.99	E06000059	1	2000	4000	2000	50	50
E02005832	-52.3045	3659.56	E10000024	1	2000	4000	2000	50	50
E02006292	54.0301	3595.86	E10000029	1	2000	4000	2000	50	50
E02000988	-105.718	3698.4	E08000001	1	2000	4000	2000	50	50
E02004723	-56.639	3512.77	E10000014	1	2000	4000	2000	50	50
E02005888	-51.3717	3667	E10000024	1	2000	4000	2000	50	50
E02002853	-47.9735	3631.03	E06000016	1	2000	4000	2000	50	50
E02003006	-105.565	3541.66	E06000022	1	2000	4000	2000	50	50
E02003064	-112.779	3546.98	E06000023	1	2000	4000	2000	50	50
E02003145	-180.47	3476.18	E06000026	1	2000	4000	2000	50	50
E02005689	-49.8432	3590.63	E10000021	1	2000	4000	2000	50	50
E02002606	-112.171	3683.84	E06000007	1	2000	4000	2000	50	50
E02003191	-77.7569	3500.02	E06000058	1	2000	4000	2000	50	50
E02004096	-85.3174	3687.44	E10000007	1	2000	4000	2000	50	50
E02005462	-17.7454	3656.88	E10000019	1	2000	4000	2000	50	50
E02005499	-20.2455	3678.79	E10000019	1	2000	4000	2000	50	50
E02002453	-61.7739	3704.81	E08000036	1	2000	4000	2000	50	50
E02002634	-131.539	3716.19	E06000009	1	2000	4000	2000	50	50
E02006029	-118.943	3638.67	E06000051	1	2000	4000	2000	50	50
E02001482	-131.289	3684.16	E08000015	1	2000	4000	2000	50	50
E02004227	-189.498	3509.04	E10000008	1	2000	4000	2000	50	50
E02005545	73.9185	3628.29	E10000020	1	2000	4000	2000	50	50
E02005682	-34.6511	3602.27	E10000021	1	2000	4000	2000	50	50
E02006052	-111.483	3534.53	E10000027	1	2000	4000	2000	50	50
E02002268	-79.9188	3704.1	E08000033	1	2000	4000	2000	50	50
E02005642	-31.4664	3616.56	E10000021	1	2000	4000	2000	50	50
E02006131	-81.3433	3653.35	E10000028	1	2000	4000	2000	50	50
E02002726	-9.20717	3699.54	E06000012	1	2000	4000	2000	50	50
E02005681	-43.4108	3603.04	E10000021	1	2000	4000	2000	50	50
E02006477	-62.6912	3624.47	E10000031	1	2000	4000	2000	50	50
E02002359	-60.0504	3714.58	E08000035	1	2000	4000	2000	50	50
E02005536	62.8292	3630.54	E10000020	1	2000	4000	2000	50	50
E02006148	-82.6145	3636.08	E10000028	1	2000	4000	2000	50	50
E02004258	-101.206	3515	E06000059	1	2000	4000	2000	50	50
E02004417	11.2747	3509.79	E10000011	1	2000	4000	2000	50	50
E02005539	70.5389	3635.12	E10000020	1	2000	4000	2000	50	50
E02001034	-101.266	3695.75	E08000002	1	2000	4000	2000	50	50
E02002165	-93.2003	3628.7	E08000031	1	2000	4000	2000	50	50
E02001065	-93.8877	3688.95	E08000003	1	2000	4000	2000	50	50
E02002877	-49.6869	3655.69	E06000018	1	2000	4000	2000	50	50
E02003054	-110.798	3548.85	E06000023	1	2000	4000	2000	50	50
E02003184	-81.0693	3500.79	E06000058	1	2000	4000	2000	50	50
E02006284	18.7172	3594.01	E10000029	1	2000	4000	2000	50	50
E02003092	-105.757	3558.86	E06000025	1	2000	4000	2000	50	50
E02004632	-113.45	3573.83	E10000013	1	2000	4000	2000	50	50
E02005736	-67.252	3807.3	E06000057	1	2000	4000	2000	50	50
E02005501	-20.8176	3675.46	E10000019	1	2000	4000	2000	50	50
E02005972	-50.7863	3557.63	E10000025	1	2000	4000	2000	50	50
E02006314	62.6169	3617.68	E10000029	1	2000	4000	2000	50	50
E02001435	-130.442	3701.11	E08000014	1	2000	4000	2000	50	50
E02003584	-50.3295	3500.3	E06000046	1	2000	4000	2000	50	50
E02001163	-104.078	3692.81	E08000006	1	2000	4000	2000	50	50
E02002014	-90.2958	3622.77	E08000027	1	2000	4000	2000	50	50
E02002752	-13.9241	3699.65	E06000013	1	2000	4000	2000	50	50
E02004519	37.3066	3579.64	E10000012	1	2000	4000	2000	50	50
E02001094	-98.3928	3683.6	E08000003	1	2000	4000	2000	50	50
E02003924	-230.454	3464.73	E06000052	1	2000	4000	2000	50	50
E02001933	-82.9781	3617.55	E08000025	1	2000	4000	2000	50	50
E02003044	-109.839	3550.31	E06000023	1	2000	4000	2000	50	50
E02003072	-120.116	3548.77	E06000024	1	2000	4000	2000	50	50
E02002692	-38.5515	3723.98	E06000011	1	2000	4000	2000	50	50
E02005011	50.3007	3544.43	E10000016	1	2000	4000	2000	50	50
E02005812	-54.0917	3711.36	E10000023	1	2000	4000	2000	50	50
E02002470	-64.5522	3702.05	E08000036	1	2000	4000	2000	50	50
E02003228	-76.9363	3557.74	E06000030	1	2000	4000	2000	50	50
E02003955	-220.27	3478.38	E06000052	1	2000	4000	2000	50	50
E02004702	-37.0685	3526.73	E10000014	1	2000	4000	2000	50	50
E02002162	-94.6222	3629.22	E08000031	1	2000	4000	2000	50	50
E02002594	-109.288	3685.99	E06000007	1	2000	4000	2000	50	50
E02003464	-33.8898	3592.26	E06000042	1	2000	4000	2000	50	50
E02003811	-99.9523	3669.91	E06000049	1	2000	4000	2000	50	50
E02005737	-68.8937	3807.38	E06000057	1	2000	4000	2000	50	50
E02006290	69.0562	3600.65	E10000029	1	2000	4000	2000	50	50
E02005847	-48.7965	3677.89	E10000024	1	2000	4000	2000	50	50
E02006919	-68.0055	3640.73	E10000007	1	2000	4000	2000	50	50
E02001442	-132.98	3695.52	E08000014	1	2000	4000	2000	50	50
E02002175	-89.9175	3627.11	E08000031	1	2000	4000	2000	50	50
E02002806	-65.0967	3651.79	E06000015	1	2000	4000	2000	50	50
E02004298	-79.8269	3786.67	E06000047	1	2000	4000	2000	50	50
E02005685	-42.6123	3596.78	E10000021	1	2000	4000	2000	50	50
E02003779	0.339744	3605.22	E10000003	1	2000	4000	2000	50	50
E02004508	36.0971	3582.16	E10000012	1	2000	4000	2000	50	50
E02005275	-112.988	3714.08	E10000017	1	2000	4000	2000	50	50
E02001348	-128.261	3689.23	E08000012	1	2000	4000	2000	50	50
E02004817	-64.4139	3533.38	E10000014	1	2000	4000	2000	50	50
E02005514	28.4827	3624.5	E10000020	1	2000	4000	2000	50	50
E02005852	-55.9417	3657.69	E10000024	1	2000	4000	2000	50	50
E02001437	-131.155	3700.64	E08000014	1	2000	4000	2000	50	50
E02002935	-106.669	3637.09	E06000020	1	2000	4000	2000	50	50
E02003872	-93.1395	3673.83	E06000049	1	2000	4000	2000	50	50
E02005045	59.422	3534.23	E10000016	1	2000	4000	2000	50	50
E02006201	-90.1357	3642.29	E10000028	1	2000	4000	2000	50	50
E02001648	-66.197	3682.57	E08000019	1	2000	4000	2000	50	50
E02002972	-92.5264	3656.34	E06000021	1	2000	4000	2000	50	50
E02004473	24.1644	3558.49	E10000012	1	2000	4000	2000	50	50
E02005012	48.5871	3544.08	E10000016	1	2000	4000	2000	50	50
E02005529	54.5611	3633.85	E10000020	1	2000	4000	2000	50	50
E02005599	51.2179	3629.43	E10000020	1	2000	4000	2000	50	50
E02005912	-49.7834	3651.42	E10000024	1	2000	4000	2000	50	50
E02006653	-93.0698	3550.81	E06000054	1	2000	4000	2000	50	50
E02002885	-50.9093	3654.73	E06000018	1	2000	4000	2000	50	50
E02003538	-46.6358	3505.41	E06000044	1	2000	4000	2000	50	50
E02003842	-130.458	3676.81	E06000050	1	2000	4000	2000	50	50
E02001076	-96.4039	3687.41	E08000003	1	2000	4000	2000	50	50
E02003830	-106.225	3663.74	E06000049	1	2000	4000	2000	50	50
E02002533	-46.5201	3762.51	E06000003	1	2000	4000	2000	50	50
E02003844	-132.784	3676.52	E06000050	1	2000	4000	2000	50	50
E02005506	37.6559	3634.85	E10000020	1	2000	4000	2000	50	50
E02002287	-71.0121	3704.96	E08000034	1	2000	4000	2000	50	50
E02003598	-52.6164	3491.27	E06000046	1	2000	4000	2000	50	50
E02003323	24.6262	3545.87	E06000035	1	2000	4000	2000	50	50
E02005266	-116.402	3709.83	E10000017	1	2000	4000	2000	50	50
E02006719	-101.122	3595.34	E10000034	1	2000	4000	2000	50	50
E02001909	-81.6281	3619.55	E08000025	1	2000	4000	2000	50	50
E02003393	-45.1616	3550.95	E06000038	1	2000	4000	2000	50	50
E02005146	61.1664	3542.37	E10000016	1	2000	4000	2000	50	50
E02004073	-67.949	3666.29	E10000007	1	2000	4000	2000	50	50
E02004399	21.4049	3508.54	E10000011	1	2000	4000	2000	50	50
E02005443	-22.3027	3674.13	E10000019	1	2000	4000	2000	50	50
E02006255	50.907	3591.35	E10000029	1	2000	4000	2000	50	50
E02001602	-59.4813	3685.12	E08000018	1	2000	4000	2000	50	50
E02002886	-51.6819	3654.65	E06000018	1	2000	4000	2000	50	50
E02005485	-16.6044	3641.07	E10000019	1	2000	4000	2000	50	50
E02005747	-87.8815	3723.03	E10000023	1	2000	4000	2000	50	50
E02006212	-90.3802	3659.23	E10000028	1	2000	4000	2000	50	50
E02005334	-52.6797	3630.98	E10000018	1	2000	4000	2000	50	50
E02002715	-24.5559	3707.48	E06000011	1	2000	4000	2000	50	50
E02004651	-98.1773	3575.38	E10000013	1	2000	4000	2000	50	50
E02005546	74.6939	3628.08	E10000020	1	2000	4000	2000	50	50
E02001851	-78.6969	3624.18	E08000025	1	2000	4000	2000	50	50
E02002364	-63.6387	3713.96	E08000035	1	2000	4000	2000	50	50
E02001619	-64.5559	3686.68	E08000019	1	2000	4000	2000	50	50
E02006035	-118.539	3636.38	E06000051	1	2000	4000	2000	50	50
E02004225	-179.834	3515.79	E10000008	1	2000	4000	2000	50	50
E02004391	4.51307	3503.28	E10000011	1	2000	4000	2000	50	50
E02004130	-138.429	3505.14	E10000008	1	2000	4000	2000	50	50
E02004234	-177.882	3486.85	E10000008	1	2000	4000	2000	50	50
E02005953	-53.6228	3570.06	E10000025	1	2000	4000	2000	50	50
E02001108	-90.9101	3695	E08000004	1	2000	4000	2000	50	50
E02001513	-66.597	3697.33	E08000016	1	2000	4000	2000	50	50
E02003760	-7.66982	3611.66	E10000003	1	2000	4000	2000	50	50
E02002509	-52.806	3763.29	E06000002	1	2000	4000	2000	50	50
E02001545	-46.4455	3696.21	E08000017	1	2000	4000	2000	50	50
E02002231	-78.3257	3710.72	E08000032	1	2000	4000	2000	50	50
E02002424	-70.1689	3709.09	E08000035	1	2000	4000	2000	50	50
E02002676	-16.1182	3708.9	E06000010	1	2000	4000	2000	50	50
E02005412	-46.9296	3629.06	E10000018	1	2000	4000	2000	50	50
E02001652	-63.9365	3682.51	E08000019	1	2000	4000	2000	50	50
E02004247	-87.3073	3508.1	E06000059	1	2000	4000	2000	50	50
E02005533	63.9587	3632.48	E10000020	1	2000	4000	2000	50	50
E02006098	-127.923	3510.51	E10000027	1	2000	4000	2000	50	50
E02001316	-109.402	3691.44	E08000010	1	2000	4000	2000	50	50
E02002538	-55.9864	3767.04	E06000004	1	2000	4000	2000	50	50
E02003534	-46.6505	3506.34	E06000044	1	2000	4000	2000	50	50
E02005576	61.8852	3647.49	E10000020	1	2000	4000	2000	50	50
E02002575	-119.556	3683.31	E06000006	1	2000	4000	2000	50	50
E02003572	-59.3382	3512.89	E06000045	1	2000	4000	2000	50	50
E02001154	-94.6641	3694.92	E08000005	1	2000	4000	2000	50	50
E02003255	-9.41758	3626.02	E06000031	1	2000	4000	2000	50	50
E02004603	-90.3969	3581.52	E10000013	1	2000	4000	2000	50	50
E02004709	-43.3099	3514.62	E10000014	1	2000	4000	2000	50	50
E02006065	-129.359	3534.5	E10000027	1	2000	4000	2000	50	50
E02006172	-97.086	3656.35	E10000028	1	2000	4000	2000	50	50
E02005794	-39.9513	3732.72	E10000023	1	2000	4000	2000	50	50
E02005570	52.5064	3652.87	E10000020	1	2000	4000	2000	50	50
E02005665	-35.9032	3605.38	E10000021	1	2000	4000	2000	50	50
E02001584	-61.9241	3688.96	E08000018	1	2000	4000	2000	50	50
E02002466	-67.9531	3703.07	E08000036	1	2000	4000	2000	50	50
E02004776	-42.7624	3505.37	E10000014	1	2000	4000	2000	50	50
E02004056	-58.4488	3675.6	E10000007	1	2000	4000	2000	50	50
E02005893	-43.83	3671.22	E10000024	1	2000	4000	2000	50	50
E02006043	-119.931	3617.96	E06000051	1	2000	4000	2000	50	50
E02006820	-52.0505	3632.81	E10000018	1	2000	4000	2000	50	50
E02002983	-91.0906	3654.76	E06000021	1	2000	4000	2000	50	50
E02004629	-108.519	3575.62	E10000013	1	2000	4000	2000	50	50
E02001610	-54.6857	3680.18	E08000018	1	2000	4000	2000	50	50
E02001741	-70.6085	3798.39	E08000022	1	2000	4000	2000	50	50
E02002110	-84.3753	3632.75	E08000030	1	2000	4000	2000	50	50
E02005639	-32.8618	3618.92	E10000021	1	2000	4000	2000	50	50
E02002408	-72.1732	3711.76	E08000035	1	2000	4000	2000	50	50
E02003200	-83.275	3501.16	E06000058	1	2000	4000	2000	50	50
E02004153	-154.358	3500.29	E10000008	1	2000	4000	2000	50	50
E02006173	-102.533	3652.61	E10000028	1	2000	4000	2000	50	50
E02001811	-62.7363	3787.5	E08000024	1	2000	4000	2000	50	50
E02004237	-78.0075	3501.55	E06000058	1	2000	4000	2000	50	50
E02005323	-131.377	3719.49	E10000017	1	2000	4000	2000	50	50
E02005406	-59.5945	3637.96	E10000018	1	2000	4000	2000	50	50
E02006447	-35.4567	3532.19	E10000030	1	2000	4000	2000	50	50
E02005453	-21.4209	3671.32	E10000019	1	2000	4000	2000	50	50
E02005535	58.7114	3631.57	E10000020	1	2000	4000	2000	50	50
E02006113	-151.006	3533.13	E10000027	1	2000	4000	2000	50	50
E02001355	-128.638	3687.68	E08000012	1	2000	4000	2000	50	50
E02001615	-64.5414	3687.71	E08000019	1	2000	4000	2000	50	50
E02003118	-108.035	3550.37	E06000025	1	2000	4000	2000	50	50
E02001658	-62.536	3681.82	E08000019	1	2000	4000	2000	50	50
E02002681	-16.0128	3707.8	E06000010	1	2000	4000	2000	50	50
E02005518	32.8118	3616.72	E10000020	1	2000	4000	2000	50	50
E02002199	-74.9607	3715.11	E08000032	1	2000	4000	2000	50	50
E02002200	-78.1332	3714.8	E08000032	1	2000	4000	2000	50	50
E02003114	-108.561	3552.02	E06000025	1	2000	4000	2000	50	50
E02004219	-158.338	3484.18	E10000008	1	2000	4000	2000	50	50
E02004605	-89.1972	3581.5	E10000013	1	2000	4000	2000	50	50
E02004712	-59.9163	3518.71	E10000014	1	2000	4000	2000	50	50
E02001733	-68.3649	3793.26	E08000021	1	2000	4000	2000	50	50
E02003978	-138.097	3736.57	E10000006	1	2000	4000	2000	50	50
E02003461	-32.1944	3593.94	E06000042	1	2000	4000	2000	50	50
E02003908	-218.979	3468.41	E06000052	1	2000	4000	2000	50	50
E02004781	-65.6362	3514.03	E10000014	1	2000	4000	2000	50	50
E02005214	-105.038	3709.94	E10000017	1	2000	4000	2000	50	50
E02005221	-120.621	3735.71	E10000017	1	2000	4000	2000	50	50
E02001198	-91.3516	3685.49	E08000007	1	2000	4000	2000	50	50
E02002096	-77.2344	3617.08	E08000029	1	2000	4000	2000	50	50
E02003821	-102.492	3666.82	E06000049	1	2000	4000	2000	50	50
E02003822	-100.332	3666.07	E06000049	1	2000	4000	2000	50	50
E02004023	-110.313	3744.57	E10000006	1	2000	4000	2000	50	50
E02006315	72.1788	3612.2	E10000029	1	2000	4000	2000	50	50
E02002925	-119.934	3586.47	E06000019	1	2000	4000	2000	50	50
E02005378	-53.2027	3633.6	E10000018	1	2000	4000	2000	50	50
E02005605	54.2128	3625.85	E10000020	1	2000	4000	2000	50	50
E02002597	-111.788	3685.36	E06000007	1	2000	4000	2000	50	50
E02005328	-131.275	3717.51	E10000017	1	2000	4000	2000	50	50
E02006911	-46.5445	3629.44	E10000018	1	2000	4000	2000	50	50
E02002192	-79.4261	3716.33	E08000032	1	2000	4000	2000	50	50
E02001421	-119.861	3687.97	E08000013	1	2000	4000	2000	50	50
E02002448	-54.9818	3705.76	E08000036	1	2000	4000	2000	50	50
E02003860	-97.6726	3679.05	E06000049	1	2000	4000	2000	50	50
E02004774	-40.8072	3508.79	E10000014	1	2000	4000	2000	50	50
E02005966	-53.6433	3561.4	E10000025	1	2000	4000	2000	50	50
E02006600	-21.0973	3514.54	E10000032	1	2000	4000	2000	50	50
E02005206	-131.668	3709.88	E10000017	1	2000	4000	2000	50	50
E02005430	-9.47262	3676.55	E10000019	1	2000	4000	2000	50	50
E02001156	-95.2476	3694.15	E08000005	1	2000	4000	2000	50	50
E02002147	-88.9789	3626.7	E08000030	1	2000	4000	2000	50	50
E02002404	-66.0786	3711.7	E08000035	1	2000	4000	2000	50	50
E02001534	-60.7157	3692.79	E08000016	1	2000	4000	2000	50	50
E02002847	-47.7322	3631.56	E06000016	1	2000	4000	2000	50	50
E02006675	-73.0451	3522.83	E06000054	1	2000	4000	2000	50	50
E02002008	-91.6647	3623.65	E08000027	1	2000	4000	2000	50	50
E02003090	-109.225	3561.48	E06000025	1	2000	4000	2000	50	50
E02003732	13.1716	3619.71	E10000003	1	2000	4000	2000	50	50
E02002325	-80.3559	3697.91	E08000034	1	2000	4000	2000	50	50
E02002386	-62.629	3712.75	E08000035	1	2000	4000	2000	50	50
E02001240	-93.956	3690.35	E08000008	1	2000	4000	2000	50	50
E02002335	-62.9405	3718.59	E08000035	1	2000	4000	2000	50	50
E02001858	-83.5997	3623.45	E08000025	1	2000	4000	2000	50	50
E02002344	-66.4289	3715.82	E08000035	1	2000	4000	2000	50	50
E02005741	-69.7196	3804.08	E06000057	1	2000	4000	2000	50	50
E02003024	-109.715	3552.17	E06000023	1	2000	4000	2000	50	50
E02002481	-55.9945	3697.91	E08000036	1	2000	4000	2000	50	50
E02004002	-154.929	3763.51	E10000006	1	2000	4000	2000	50	50
E02001585	-58.2602	3688.48	E08000018	1	2000	4000	2000	50	50
E02002835	-46.6049	3633.06	E06000016	1	2000	4000	2000	50	50
E02005382	-57.1281	3627.63	E10000018	1	2000	4000	2000	50	50
E02005810	-51.0885	3715.45	E10000023	1	2000	4000	2000	50	50
E02001901	-84.8697	3619.78	E08000025	1	2000	4000	2000	50	50
E02004725	-58.5934	3510.46	E10000014	1	2000	4000	2000	50	50
E02005384	-62.3819	3627.46	E10000018	1	2000	4000	2000	50	50
E02001126	-91.5322	3693.12	E08000004	1	2000	4000	2000	50	50
E02003237	-13.2276	3632.6	E06000031	1	2000	4000	2000	50	50
E02001032	-101.58	3696.38	E08000002	1	2000	4000	2000	50	50
E02002805	-60.8466	3651.74	E06000015	1	2000	4000	2000	50	50
E02002969	-94.9635	3657.19	E06000021	1	2000	4000	2000	50	50
E02006667	-79.4443	3524.87	E06000054	1	2000	4000	2000	50	50
E02001305	-110.647	3693.3	E08000010	1	2000	4000	2000	50	50
E02002757	-29.266	3697.79	E06000013	1	2000	4000	2000	50	50
E02005869	-48.7106	3657.26	E10000024	1	2000	4000	2000	50	50
E02005585	55.4579	3632.66	E10000020	1	2000	4000	2000	50	50
E02001138	-95.7053	3700	E08000005	1	2000	4000	2000	50	50
E02001458	-131.454	3689.91	E08000014	1	2000	4000	2000	50	50
E02001514	-59.8992	3697.2	E08000016	1	2000	4000	2000	50	50
E02002879	-50.6497	3655.49	E06000018	1	2000	4000	2000	50	50
E02006294	57.0017	3594.4	E10000029	1	2000	4000	2000	50	50
E02001670	-62.676	3680.69	E08000019	1	2000	4000	2000	50	50
E02001551	-49.65	3694.38	E08000017	1	2000	4000	2000	50	50
E02002964	-93.0059	3658.46	E06000021	1	2000	4000	2000	50	50
E02003073	-119.559	3548.61	E06000024	1	2000	4000	2000	50	50
E02003968	-151.165	3775.27	E10000006	1	2000	4000	2000	50	50
E02001742	-63.9722	3797.88	E08000022	1	2000	4000	2000	50	50
E02002164	-92.7259	3629	E08000031	1	2000	4000	2000	50	50
E02002758	-27.6738	3697.05	E06000013	1	2000	4000	2000	50	50
E02002781	-46.5416	3723.8	E06000014	1	2000	4000	2000	50	50
E02002976	-93.7332	3655.84	E06000021	1	2000	4000	2000	50	50
E02004060	-59.1904	3674.42	E10000007	1	2000	4000	2000	50	50
E02005472	6.61418	3641.43	E10000019	1	2000	4000	2000	50	50
E02006027	-133.713	3644.42	E06000051	1	2000	4000	2000	50	50
E02001592	-60.7803	3686.96	E08000018	1	2000	4000	2000	50	50
E02002196	-84.7524	3715.83	E08000032	1	2000	4000	2000	50	50
E02005226	-124.393	3730.95	E10000017	1	2000	4000	2000	50	50
E02002434	-65.884	3707.7	E08000035	1	2000	4000	2000	50	50
E02001262	-98.9579	3688.39	E08000009	1	2000	4000	2000	50	50
E02001896	-80.5277	3620.24	E08000025	1	2000	4000	2000	50	50
E02003984	-140.068	3733.87	E10000006	1	2000	4000	2000	50	50
E02004055	-61.8018	3675.62	E10000007	1	2000	4000	2000	50	50
E02005349	-56.4071	3640.94	E10000018	1	2000	4000	2000	50	50
E02002307	-75.8117	3701.79	E08000034	1	2000	4000	2000	50	50
E02004574	54.6023	3583.59	E10000012	1	2000	4000	2000	50	50
E02006507	-59.8091	3605.41	E10000031	1	2000	4000	2000	50	50
E02002126	-87.0646	3629.86	E08000030	1	2000	4000	2000	50	50
E02001874	-80.1448	3622.21	E08000025	1	2000	4000	2000	50	50
E02002118	-87.6746	3630.86	E08000030	1	2000	4000	2000	50	50
E02002341	-67.2905	3716.35	E08000035	1	2000	4000	2000	50	50
E02002354	-67.1133	3714.94	E08000035	1	2000	4000	2000	50	50
E02002555	-58.834	3762.06	E06000004	1	2000	4000	2000	50	50
E02004744	-50.8293	3505.6	E10000014	1	2000	4000	2000	50	50
E02001962	-64.6729	3618.25	E08000026	1	2000	4000	2000	50	50
E02003623	-22.6745	3597.73	E06000055	1	2000	4000	2000	50	50
E02003944	-235.002	3463.03	E06000052	1	2000	4000	2000	50	50
E02006016	-111.892	3652.34	E06000051	1	2000	4000	2000	50	50
E02002161	-92.9706	3629.37	E08000031	1	2000	4000	2000	50	50
E02002697	-13.156	3716.52	E06000011	1	2000	4000	2000	50	50
E02003181	-80.8496	3501.35	E06000058	1	2000	4000	2000	50	50
E02003257	-12.6668	3625.56	E06000031	1	2000	4000	2000	50	50
E02003261	-18.6355	3582.09	E06000032	1	2000	4000	2000	50	50
E02004778	-41.7092	3504.14	E10000014	1	2000	4000	2000	50	50
E02005843	-49.7972	3679.05	E10000024	1	2000	4000	2000	50	50
E02001982	-69.3112	3616.44	E08000026	1	2000	4000	2000	50	50
E02002798	-62.1439	3653.21	E06000015	1	2000	4000	2000	50	50
E02002872	-52.4804	3656.85	E06000018	1	2000	4000	2000	50	50
E02006640	-69.9645	3542.51	E06000054	1	2000	4000	2000	50	50
E02002091	-77.0971	3618.7	E08000029	1	2000	4000	2000	50	50
E02001267	-102.121	3687.92	E08000009	1	2000	4000	2000	50	50
E02002469	-61.89	3702.31	E08000036	1	2000	4000	2000	50	50
E02004160	-154.259	3499.2	E10000008	1	2000	4000	2000	50	50
E02004236	-77.9837	3502.65	E06000058	1	2000	4000	2000	50	50
E02005706	-87.0804	3847.97	E06000057	1	2000	4000	2000	50	50
E02002909	-108.97	3600.52	E06000019	1	2000	4000	2000	50	50
E02006304	74.7677	3621.75	E10000029	1	2000	4000	2000	50	50
E02001697	-69.118	3790.74	E08000037	1	2000	4000	2000	50	50
E02006703	-88.496	3612.51	E10000034	1	2000	4000	2000	50	50
E02002861	-49.2919	3629.26	E06000016	1	2000	4000	2000	50	50
E02005679	-39.1602	3602.37	E10000021	1	2000	4000	2000	50	50
E02006303	75.4528	3621.86	E10000029	1	2000	4000	2000	50	50
E02001666	-58.5499	3681.01	E08000019	1	2000	4000	2000	50	50
E02005515	44.4928	3621.2	E10000020	1	2000	4000	2000	50	50
E02001496	-132.382	3682.48	E08000015	1	2000	4000	2000	50	50
E02006679	-93.3606	3544.82	E06000054	1	2000	4000	2000	50	50
E02002595	-112.533	3685.74	E06000007	1	2000	4000	2000	50	50
E02003614	-21.8739	3588.18	E06000056	1	2000	4000	2000	50	50
